2025-03-26T22:26:15.387+09:00  INFO 36508 --- [main] com.example.signup.SignupApplication     : Starting SignupApplication using Java 17.0.10 with PID 36508 (C:\Users\USER\signup\signup\build\classes\java\main started by USER in C:\Users\USER\signup\signup)
2025-03-26T22:26:15.395+09:00 DEBUG 36508 --- [main] com.example.signup.SignupApplication     : Running with Spring Boot v3.2.6, Spring v6.1.8
2025-03-26T22:26:36.654+09:00  INFO 36508 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : Home page accessed - Authentication: UsernamePasswordAuthenticationToken [Principal=org.springframework.security.core.userdetails.User [Username=l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Password=[PROTECTED], Enabled=true, AccountNonExpired=true, CredentialsNonExpired=true, AccountNonLocked=true, Granted Authorities=[ROLE_USER]], Credentials=[PROTECTED], Authenticated=true, Details=com.example.signup.entity.UserEntity@79e12ad7, Granted Authorities=[ROLE_USER]]
2025-03-26T22:26:36.655+09:00  INFO 36508 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : Principal type: org.springframework.security.core.userdetails.User
2025-03-26T22:26:36.656+09:00 DEBUG 36508 --- [http-nio-8080-exec-7] org.hibernate.SQL                        : 
    select
        ue1_0.user_idx,
        ue1_0.city,
        ue1_0.created_at,
        ue1_0.email,
        ue1_0.gender,
        ue1_0.naver_user_id,
        ue1_0.nickname,
        ue1_0.password,
        ue1_0.profile_image,
        ue1_0.provider,
        ue1_0.province,
        ue1_0.updated_at,
        ue1_0.user_id,
        ue1_0.user_name 
    from
        user_entity ue1_0 
    where
        ue1_0.user_id=?
2025-03-26T22:26:36.657+09:00  INFO 36508 --- [http-nio-8080-exec-7] com.example.signup.service.UserService   : User loaded: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo
2025-03-26T22:26:36.657+09:00  INFO 36508 --- [http-nio-8080-exec-7] c.e.signup.controller.UserController     : User info from database - ID: l71LROrKyw4pXBVMVieLW-b8rDG0Lc8AdUK0HkeMbJo, Nickname: ¾È³ç123
2025-03-26T22:28:34.857+09:00  INFO 16808 --- [main] com.example.signup.SignupApplication     : Starting SignupApplication using Java 17.0.10 with PID 16808 (C:\Users\USER\signup\signup\build\classes\java\main started by USER in C:\Users\USER\signup\signup)
2025-03-26T22:28:34.859+09:00 DEBUG 16808 --- [main] com.example.signup.SignupApplication     : Running with Spring Boot v3.2.6, Spring v6.1.8
2025-03-26T22:28:34.859+09:00  INFO 16808 --- [main] com.example.signup.SignupApplication     : No active profile set, falling back to 1 default profile: "default"
2025-03-26T22:28:35.484+09:00  INFO 16808 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-03-26T22:28:35.537+09:00  INFO 16808 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 46 ms. Found 5 JPA repository interfaces.
2025-03-26T22:28:36.081+09:00  INFO 16808 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2025-03-26T22:28:36.090+09:00  INFO 16808 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-03-26T22:28:36.090+09:00  INFO 16808 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.24]
2025-03-26T22:28:36.152+09:00  INFO 16808 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2025-03-26T22:28:36.152+09:00  INFO 16808 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1259 ms
2025-03-26T22:28:36.289+09:00  INFO 16808 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2025-03-26T22:28:36.332+09:00  INFO 16808 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.4.8.Final
2025-03-26T22:28:36.360+09:00  INFO 16808 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2025-03-26T22:28:36.439+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@50598a1a
2025-03-26T22:28:36.439+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@50598a1a
2025-03-26T22:28:36.439+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@50598a1a
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@14de1901
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@14de1901
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration true_false -> org.hibernate.type.BasicTypeReference@437ed416
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@437ed416
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@11f23038
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@11f23038
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@de77146
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@de77146
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@de77146
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary -> org.hibernate.type.BasicTypeReference@691567ea
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@691567ea
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [B -> org.hibernate.type.BasicTypeReference@691567ea
2025-03-26T22:28:36.440+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@6a567f7b
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@6a567f7b
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration image -> org.hibernate.type.BasicTypeReference@28be7fec
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration blob -> org.hibernate.type.BasicTypeReference@26f0141
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@26f0141
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@34136bd1
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@6de7778f
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@367d34c0
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@367d34c0
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@367d34c0
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration integer -> org.hibernate.type.BasicTypeReference@4ce25e47
2025-03-26T22:28:36.441+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration int -> org.hibernate.type.BasicTypeReference@4ce25e47
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@4ce25e47
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@6380e9e9
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@6380e9e9
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@6380e9e9
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@350da119
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@350da119
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@350da119
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@6a09484c
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@6a09484c
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@6a09484c
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@34c7232c
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@34c7232c
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@50ec4bfc
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@50ec4bfc
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character -> org.hibernate.type.BasicTypeReference@8b13d91
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration char -> org.hibernate.type.BasicTypeReference@8b13d91
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@8b13d91
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@285a4fe3
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration string -> org.hibernate.type.BasicTypeReference@2589d787
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@2589d787
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration nstring -> org.hibernate.type.BasicTypeReference@1788cb61
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration characters -> org.hibernate.type.BasicTypeReference@16d431b4
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration char[] -> org.hibernate.type.BasicTypeReference@16d431b4
2025-03-26T22:28:36.442+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [C -> org.hibernate.type.BasicTypeReference@16d431b4
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@6c0b51da
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration text -> org.hibernate.type.BasicTypeReference@7558633
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ntext -> org.hibernate.type.BasicTypeReference@5657967b
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration clob -> org.hibernate.type.BasicTypeReference@61394494
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@61394494
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration nclob -> org.hibernate.type.BasicTypeReference@578a5ce8
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@578a5ce8
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@7c453c34
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@16cb9989
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@3dfd6220
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@3815146b
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@6de43bc1
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@27a9f025
2025-03-26T22:28:36.443+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration Duration -> org.hibernate.type.BasicTypeReference@71936a92
2025-03-26T22:28:36.444+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@71936a92
2025-03-26T22:28:36.444+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@61359e87
2025-03-26T22:28:36.444+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@61359e87
2025-03-26T22:28:36.444+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@2dc39b53
2025-03-26T22:28:36.444+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@2dc39b53
2025-03-26T22:28:36.444+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@45037e16
2025-03-26T22:28:36.444+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@45037e16
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@2f2e4bde
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@2f2e4bde
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@6222391a
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@538a2f0e
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@d2708a7
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@d2708a7
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@508ad266
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@2313db84
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@216372b7
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@14b4340c
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@14b4340c
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@12abcd1e
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@2fd9fb34
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration date -> org.hibernate.type.BasicTypeReference@1595d2b2
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@1595d2b2
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration time -> org.hibernate.type.BasicTypeReference@20349058
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@20349058
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@6cbb7a7d
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@6cbb7a7d
2025-03-26T22:28:36.445+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@6cbb7a7d
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration calendar -> org.hibernate.type.BasicTypeReference@cdb3c85
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@cdb3c85
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@cdb3c85
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@37606fee
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@33d28f0a
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration instant -> org.hibernate.type.BasicTypeReference@48d739f
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@48d739f
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration uuid -> org.hibernate.type.BasicTypeReference@51e7589f
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@51e7589f
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@51e7589f
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@65cc5252
2025-03-26T22:28:36.446+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@42c12b3e
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration class -> org.hibernate.type.BasicTypeReference@2dbfa972
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@2dbfa972
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration currency -> org.hibernate.type.BasicTypeReference@46f73ffa
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration Currency -> org.hibernate.type.BasicTypeReference@46f73ffa
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@46f73ffa
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration locale -> org.hibernate.type.BasicTypeReference@41aebbb4
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@41aebbb4
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration serializable -> org.hibernate.type.BasicTypeReference@afde064
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@afde064
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration timezone -> org.hibernate.type.BasicTypeReference@5a592c70
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@5a592c70
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@252ec02e
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@252ec02e
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration url -> org.hibernate.type.BasicTypeReference@11e9ac24
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@11e9ac24
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration vector -> org.hibernate.type.BasicTypeReference@74f280bd
2025-03-26T22:28:36.447+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration row_version -> org.hibernate.type.BasicTypeReference@675b18ff
2025-03-26T22:28:36.452+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration object -> org.hibernate.type.JavaObjectType@476fde05
2025-03-26T22:28:36.452+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@476fde05
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration null -> org.hibernate.type.NullType@3002e397
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_date -> org.hibernate.type.BasicTypeReference@7da1e005
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_time -> org.hibernate.type.BasicTypeReference@38159384
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_timestamp -> org.hibernate.type.BasicTypeReference@55877274
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar -> org.hibernate.type.BasicTypeReference@723e2d08
2025-03-26T22:28:36.453+09:00 DEBUG 16808 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration imm_calendar_date -> org.hibernate.type.BasicTypeReference@6d4a82
